dataset,station,model,horizon,threshold_type,threshold_value,recall,precision,f1,flag_rate,base_rate,station_id,station_name,station_type,province
e1_rr_08019045_10_M,08019045_10_M,hgb_direct,7,p75,25.13336212854181,0.0823529411764705,0.2393162393162393,0.1225382932166301,0.0808569454042847,0.2349689011748445,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,hgb_direct,7,p90,31.979841050449213,0.0,,,0.0,0.0995162404975812,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,1,abs_50,50.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.0094212651413189,0.0094212651413189,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,1,p75,25.1389468371467,0.5964912280701754,0.6017699115044248,0.5991189427312775,0.228129205921938,0.2301480484522207,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,1,p90,31.98654104979812,0.5037037037037037,0.5151515151515151,0.5093632958801498,0.088829071332436,0.0908479138627187,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,2,abs_50,50.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0094850948509485,0.0094850948509485,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,2,p75,25.13753387533875,0.4588235294117647,0.4629080118694362,0.4608567208271787,0.2283197831978319,0.2303523035230352,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,2,p90,31.98552845528456,0.3211678832116788,0.3384615384615385,0.3295880149812734,0.0880758807588075,0.0928184281842818,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,3,abs_50,50.0,0.0714285714285714,0.0769230769230769,0.074074074074074,0.0088616223585548,0.0095432856169052,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,3,p75,25.136656441717797,0.3805309734513274,0.3850746268656716,0.3827893175074183,0.2283571915473756,0.2310838445807771,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,3,p90,31.984669393319702,0.2785714285714286,0.3023255813953488,0.2899628252788104,0.0879345603271983,0.0954328561690524,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,4,abs_50,50.0,0.0,0.0,,0.0089102124742974,0.0095956134338588,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,4,p75,25.135212474297465,0.3363095238095238,0.3383233532934132,0.3373134328358209,0.2289239204934887,0.2302947224126113,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,4,p90,31.982988348183692,0.2411347517730496,0.2615384615384615,0.2509225092250923,0.0891021247429746,0.0966415352981494,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,5,abs_50,50.0,0.0714285714285714,0.0769230769230769,0.074074074074074,0.0089408528198074,0.0096286107290233,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,5,p75,25.134267537826684,0.3264705882352941,0.3343373493975903,0.3303571428571428,0.2283356258596973,0.233837689133425,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,5,p90,31.98190508940853,0.1901408450704225,0.2045454545454545,0.1970802919708029,0.0907840440165062,0.0976616231086657,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,6,abs_50,50.0,0.0,0.0,,0.008959338387319,0.0103376981392143,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,6,p75,25.13340799448656,0.3206997084548105,0.3313253012048193,0.3259259259259259,0.2288077188146106,0.2363886974500344,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,6,p90,31.980572019297036,0.2152777777777778,0.2403100775193798,0.2271062271062271,0.0889042039972432,0.0992419021364576,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,7,abs_50,50.0,0.0,0.0,,0.0082930200414651,0.0103662750518313,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,7,p75,25.13336212854181,0.3147058823529411,0.3252279635258359,0.319880418535127,0.2273669661368348,0.2349689011748445,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,persistence,7,p90,31.979841050449213,0.2083333333333333,0.234375,0.2205882352941176,0.0884588804422944,0.0995162404975812,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,1,abs_50,50.0,0.1428571428571428,0.3333333333333333,0.2,0.0040376850605652,0.0094212651413189,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,1,p75,25.1389468371467,0.5,0.6705882352941176,0.5728643216080402,0.1716016150740242,0.2301480484522207,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,1,p90,31.98654104979812,0.3185185185185185,0.5972222222222222,0.4154589371980676,0.0484522207267833,0.0908479138627187,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,2,abs_50,50.0,0.0,0.0,,0.0006775067750677,0.0094850948509485,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,2,p75,25.13753387533875,0.2705882352941176,0.5380116959064327,0.360078277886497,0.1158536585365853,0.2303523035230352,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,2,p90,31.98552845528456,0.0364963503649635,0.2941176470588235,0.0649350649350649,0.0115176151761517,0.0928184281842818,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,3,abs_50,50.0,0.0,,,0.0,0.0095432856169052,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,3,p75,25.136656441717797,0.1592920353982301,0.4695652173913043,0.237885462555066,0.0783912747102931,0.2310838445807771,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,3,p90,31.984669393319702,0.0,0.0,,0.0034083162917518,0.0954328561690524,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,4,abs_50,50.0,0.0,,,0.0,0.0095956134338588,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,4,p75,25.135212474297465,0.1011904761904761,0.4146341463414634,0.1626794258373205,0.0562028786840301,0.2302947224126113,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,4,p90,31.982988348183692,0.0,,,0.0,0.0966415352981494,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,5,abs_50,50.0,0.0,,,0.0,0.0096286107290233,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,5,p75,25.134267537826684,0.0794117647058823,0.4153846153846154,0.1333333333333333,0.0447042640990371,0.233837689133425,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,5,p90,31.98190508940853,0.0,,,0.0,0.0976616231086657,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,6,abs_50,50.0,0.0,,,0.0,0.0103376981392143,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,6,p75,25.13340799448656,0.0699708454810495,0.3934426229508196,0.1188118811881188,0.0420399724328049,0.2363886974500344,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,6,p90,31.980572019297036,0.0,,,0.0,0.0992419021364576,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,7,abs_50,50.0,0.0,,,0.0,0.0103662750518313,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,7,p75,25.13336212854181,0.0470588235294117,0.3404255319148936,0.082687338501292,0.0324809951624049,0.2349689011748445,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,ridge_direct,7,p90,31.979841050449213,0.0,,,0.0,0.0995162404975812,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,1,abs_50,50.0,0.0,0.0,,0.0058823529411764,0.0117647058823529,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,1,p75,25.194117647058825,0.5365853658536586,0.6875,0.6027397260273972,0.188235294117647,0.2411764705882353,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,1,p90,31.924705882352946,0.3157894736842105,0.5,0.3870967741935484,0.0705882352941176,0.1117647058823529,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,2,abs_50,50.0,0.0,0.0,,0.0060240963855421,0.0060240963855421,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,2,p75,25.21701807228916,0.3157894736842105,0.5,0.3870967741935484,0.144578313253012,0.2289156626506024,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,2,p90,31.969578313253017,0.0,0.0,,0.0120481927710843,0.0963855421686747,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,3,abs_50,50.0,0.0,,,0.0,0.0119760479041916,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,3,p75,25.206287425149704,0.2045454545454545,0.5625,0.3,0.0958083832335329,0.2634730538922156,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,3,p90,31.963592814371257,0.0,0.0,,0.0059880239520958,0.1017964071856287,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,4,abs_50,50.0,0.0,,,0.0,0.0178571428571428,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,4,p75,25.21931137724551,0.0476190476190476,0.4,0.0851063829787234,0.029940119760479,0.2514970059880239,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,4,p90,31.974371257485036,0.0,0.0,,0.0119760479041916,0.1257485029940119,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,5,abs_50,50.0,0.0,,,0.0,0.0059171597633136,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,5,p75,25.205952380952382,0.0263157894736842,0.25,0.0476190476190476,0.0238095238095238,0.2261904761904762,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,5,p90,31.952738095238097,0.0,,,0.0,0.0892857142857142,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,6,abs_50,50.0,0.0,,,0.0,0.0058823529411764,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,6,p75,25.21242603550296,0.0263157894736842,0.5,0.05,0.0118343195266272,0.2248520710059171,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,6,p90,31.967455621301777,0.0,,,0.0,0.0887573964497041,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,7,abs_50,50.0,0.0,,,0.0,0.0117647058823529,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,7,p75,25.20414201183432,0.0465116279069767,1.0,0.0888888888888888,0.0118343195266272,0.2544378698224852,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,sarima,7,p90,31.96165680473373,0.0588235294117647,1.0,0.1111111111111111,0.0059171597633136,0.1005917159763313,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,1,abs_50,50.0,0.0,0.0,,0.0074024226110363,0.0094212651413189,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,1,p75,25.1389468371467,0.3070175438596491,0.3211009174311927,0.3139013452914798,0.2200538358008075,0.2301480484522207,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,1,p90,31.98654104979812,0.1925925925925926,0.2063492063492063,0.1992337164750957,0.0847913862718708,0.0908479138627187,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,2,abs_50,50.0,0.0,0.0,,0.008130081300813,0.0094850948509485,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,2,p75,25.13753387533875,0.3088235294117647,0.3191489361702128,0.3139013452914798,0.2228997289972899,0.2303523035230352,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,2,p90,31.98552845528456,0.1897810218978102,0.2047244094488189,0.1969696969696969,0.0860433604336043,0.0928184281842818,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,3,abs_50,50.0,0.0,0.0,,0.0081799591002045,0.0095432856169052,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,3,p75,25.136656441717797,0.3126843657817109,0.3221884498480243,0.3173652694610778,0.2242672119972733,0.2310838445807771,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,3,p90,31.984669393319702,0.1928571428571428,0.2177419354838709,0.2045454545454545,0.0845262440354465,0.0954328561690524,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,4,abs_50,50.0,0.0,0.0,,0.0082248115147361,0.0095956134338588,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,4,p75,25.135212474297465,0.3154761904761904,0.3231707317073171,0.3192771084337349,0.2248115147361206,0.2302947224126113,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,4,p90,31.982988348183692,0.1985815602836879,0.2258064516129032,0.2113207547169811,0.0849897189856065,0.0966415352981494,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,5,abs_50,50.0,0.0,0.0,,0.0089408528198074,0.0096286107290233,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,5,p75,25.134267537826684,0.3176470588235294,0.3292682926829268,0.3233532934131736,0.2255845942228335,0.233837689133425,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,5,p90,31.98190508940853,0.204225352112676,0.2301587301587301,0.2164179104477611,0.0866574965612104,0.0976616231086657,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,6,abs_50,50.0,0.0,0.0,,0.0082701585113714,0.0103376981392143,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,6,p75,25.13340799448656,0.3090379008746355,0.3251533742331288,0.3168908819133034,0.2246726395589248,0.2363886974500344,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,6,p90,31.980572019297036,0.2013888888888889,0.2283464566929134,0.2140221402214022,0.087525844245348,0.0992419021364576,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,7,abs_50,50.0,0.0,0.0,,0.0082930200414651,0.0103662750518313,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,7,p75,25.13336212854181,0.3147058823529411,0.3252279635258359,0.319880418535127,0.2273669661368348,0.2349689011748445,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,seasonal_naive,7,p90,31.979841050449213,0.2083333333333333,0.234375,0.2205882352941176,0.0884588804422944,0.0995162404975812,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,1,abs_50,50.0,0.5714285714285714,0.0280701754385964,0.0535117056856187,0.1917900403768506,0.0094212651413189,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,1,p75,25.1389468371467,1.0,0.2358620689655172,0.3816964285714285,0.9757738896366084,0.2301480484522207,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,1,p90,31.98654104979812,0.9407407407407408,0.1013567438148443,0.1829971181556196,0.8432032301480484,0.0908479138627187,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,2,abs_50,50.0,0.2857142857142857,0.0145985401459854,0.0277777777777777,0.1856368563685637,0.0094850948509485,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,2,p75,25.13753387533875,0.9970588235294118,0.2328296703296703,0.3775055679287305,0.986449864498645,0.2303523035230352,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,2,p90,31.98552845528456,0.9051094890510948,0.0976377952755905,0.1762615493958777,0.8604336043360433,0.0928184281842818,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,3,abs_50,50.0,0.2142857142857142,0.0117647058823529,0.0223048327137546,0.1738241308793456,0.0095432856169052,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,3,p75,25.136656441717797,0.9941002949852508,0.2317744154057771,0.3759063022866704,0.9911383776414452,0.2310838445807771,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,3,p90,31.984669393319702,0.9071428571428573,0.0993740219092331,0.1791255289139633,0.8711656441717791,0.0954328561690524,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,4,abs_50,50.0,0.1428571428571428,0.0081632653061224,0.0154440154440154,0.1679232350925291,0.0095956134338588,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
e1_rr_08019045_10_M,08019045_10_M,stl_ridge_direct,4,p75,25.135212474297465,1.0,0.2309278350515464,0.3752093802345058,0.9972583961617546,0.2302947224126113,08019045_10_M,Barcelona Zona Universitaria,Urban/Background,Barcelona
